year,month,day,hour,map_mm,mat_degc,ptps
1988,09,09,12,0.0,13.148148148148145,0.005
1988,09,09,18,0.0,19.20370370370371,0.0
1988,09,10,00,0.0,8.037037037037038,0.008333333333333333
1988,09,10,06,0.0,1.8981481481481468,0.3566666666666667
1988,09,10,12,0.0,7.435185185185184,0.051666666666666666
1988,09,10,18,0.0,14.40740740740741,0.0
1988,09,11,00,0.0,3.2962962962962945,0.3566666666666667
1988,09,11,06,0.0,0.4999999999999992,0.9166666666666666
1988,09,11,12,0.0,6.990740740740742,0.19333333333333333
1988,09,11,18,0.0,14.231481481481483,0.0
1988,09,12,00,0.0,6.666666666666667,0.07666666666666667
1988,09,12,06,0.0,1.518518518518519,0.91
1988,09,12,12,0.0,8.166666666666664,0.18500000000000003
1988,09,12,18,0.0,17.629629629629626,0.0
1988,09,13,00,0.0,6.527777777777778,0.25666666666666665
1988,09,13,06,0.0,2.3796296296296284,0.9583333333333334
1988,09,13,12,0.0,11.398148148148152,0.13999999999999999
1988,09,13,18,0.0,21.046296296296298,0.0
1988,09,14,00,0.0,8.65740740740741,0.245
1988,09,14,06,0.0,3.0925925925925943,0.9416666666666668
1988,09,14,12,0.0,11.314814814814817,0.235
1988,09,14,18,0.0,19.768518518518515,0.0
1988,09,15,00,0.0,8.435185185185187,0.02
1988,09,15,06,0.0,4.175925925925926,0.15833333333333333
1988,09,15,12,0.0,10.925925925925924,0.01
1988,09,15,18,0.0,16.185185185185183,0.0
1988,09,16,00,0.0,7.1203703703703685,0.008333333333333333
1988,09,16,06,0.635,3.7222222222222197,0.03166666666666667
1988,09,16,12,0.8636,7.000000000000001,0.01
1988,09,16,18,0.0,10.879629629629632,0.0
1988,09,17,00,0.0254,4.027777777777778,0.06999999999999999
1988,09,17,06,0.2032,0.740740740740742,0.4883333333333333
1988,09,17,12,0.1016,4.203703703703706,0.13999999999999999
1988,09,17,18,0.0,8.870370370370372,0.011666666666666667
1988,09,18,00,0.0,2.4814814814814827,0.3983333333333334
1988,09,18,06,0.0,-1.0740740740740742,0.98
1988,09,18,12,0.0,4.629629629629631,0.3466666666666667
1988,09,18,18,0.0,12.194444444444441,0.0
1988,09,19,00,1.1176,5.842592592592592,0.15333333333333335
1988,09,19,06,22.072599999999998,4.027777777777778,0.07166666666666667
1988,09,19,12,0.8128,6.14814814814815,0.013333333333333334
1988,09,19,18,0.0508,8.425925925925924,0.01
1988,09,20,00,0.0254,3.953703703703704,0.045000000000000005
1988,09,20,06,0.0,2.4814814814814827,0.09000000000000001
1988,09,20,12,0.0,6.129629629629629,0.02
1988,09,20,18,0.0,9.824074074074076,0.0016666666666666668
1988,09,21,00,0.0,4.2407407407407405,0.06166666666666667
1988,09,21,06,0.0508,0.740740740740742,0.725
1988,09,21,12,0.3048,6.111111111111111,0.13833333333333334
1988,09,21,18,0.3048,13.509259259259258,0.0
1988,09,22,00,0.3048,4.101851851851851,0.215
1988,09,22,06,0.22860000000000003,0.009259259259258733,0.9566666666666667
1988,09,22,12,0.0,6.787037037037038,0.32166666666666666
1988,09,22,18,0.0,14.842592592592593,0.0
1988,09,23,00,0.0,4.111111111111111,0.5616666666666666
1988,09,23,06,0.0,1.6296296296296318,0.8483333333333333
1988,09,23,12,0.0,9.86111111111111,0.018333333333333333
1988,09,23,18,0.0,15.444444444444448,0.0
1988,09,24,00,0.0,7.1574074074074066,0.006666666666666667
1988,09,24,06,0.0,3.231481481481483,0.065
1988,09,24,12,0.0,9.759259259259258,0.005
1988,09,24,18,0.0,15.601851851851855,0.0
1988,09,25,00,0.0,8.481481481481486,0.0
1988,09,25,06,0.8382,6.6296296296296315,0.01
1988,09,25,12,0.127,8.592592592592593,0.005
1988,09,25,18,2.7432,10.648148148148145,0.0
1988,09,26,00,1.9304,7.583333333333337,0.0
1988,09,26,06,1.397,7.435185185185184,0.0
1988,09,26,12,0.0762,9.90740740740741,0.0
1988,09,26,18,0.254,11.61111111111111,0.0
1988,09,27,00,8.7884,7.638888888888889,0.0
1988,09,27,06,4.8006,5.824074074074074,0.01
1988,09,27,12,0.0,6.787037037037038,0.008333333333333333
1988,09,27,18,0.0,9.685185185185187,0.0
1988,09,28,00,0.0,4.87037037037037,0.023333333333333334
1988,09,28,06,0.0,2.4722222222222197,0.13166666666666668
1988,09,28,12,0.0,7.1574074074074066,0.035
1988,09,28,18,0.0,13.944444444444445,0.0
1988,09,29,00,0.0,7.018518518518518,0.08333333333333333
1988,09,29,06,0.0,2.842592592592593,0.8066666666666666
1988,09,29,12,0.0,9.796296296296296,0.12666666666666668
1988,09,29,18,0.0,19.74074074074074,0.0
1988,09,30,00,0.0,9.592592592592597,0.016666666666666666
1988,09,30,06,0.0,5.7592592592592595,0.07833333333333332
1988,09,30,12,0.0,13.481481481481486,0.008333333333333333
1988,09,30,18,0.0,22.055555555555557,0.0
1988,10,01,00,0.0,10.898148148148149,0.01
1988,10,01,06,0.0,6.111111111111111,0.08833333333333333
1988,10,01,12,0.0,13.09259259259259,0.016666666666666666
1988,10,01,18,0.0,22.879629629629633,0.0
1988,10,02,00,0.0,12.287037037037038,0.0033333333333333335
1988,10,02,06,0.0,5.62037037037037,0.05333333333333334
1988,10,02,12,0.0,11.064814814814813,0.023333333333333334
1988,10,02,18,0.0,20.564814814814813,0.0
1988,10,03,00,0.0,8.953703703703704,0.006666666666666667
1988,10,03,06,0.0,5.342592592592593,0.049999999999999996
1988,10,03,12,0.0,10.99074074074074,0.03333333333333333
1988,10,03,18,0.0,20.212962962962965,0.0
1988,10,04,00,0.0,9.74074074074074,0.0033333333333333335
1988,10,04,06,0.0254,5.12962962962963,0.04
1988,10,04,12,0.1524,10.796296296296298,0.02666666666666667
1988,10,04,18,0.1524,17.10185185185185,0.0
1988,10,05,00,0.4064,8.01851851851852,0.0
1988,10,05,06,0.127,5.287037037037041,0.013333333333333334
1988,10,05,12,0.0,9.175925925925931,0.006666666666666667
1988,10,05,18,0.0,16.787037037037038,0.0
1988,10,06,00,0.0,7.509259259259263,0.01
1988,10,06,06,0.0,4.203703703703706,0.049999999999999996
1988,10,06,12,0.0,9.40740740740741,0.015
1988,10,06,18,0.0,18.26851851851852,0.0
1988,10,07,00,0.0,9.129629629629632,0.005
1988,10,07,06,0.0,4.787037037037037,0.043333333333333335
1988,10,07,12,0.0,10.379629629629632,0.018333333333333333
1988,10,07,18,0.0,20.351851851851855,0.0
1988,10,08,00,0.0,9.38888888888889,0.015
1988,10,08,06,0.0,4.833333333333331,0.12333333333333334
1988,10,08,12,0.0,12.462962962962965,0.03166666666666667
1988,10,08,18,0.0,21.52777777777778,0.0
1988,10,09,00,0.0,9.583333333333334,0.049999999999999996
1988,10,09,06,0.0,4.824074074074073,0.6366666666666667
1988,10,09,12,0.0,12.259259259259258,0.08833333333333333
1988,10,09,18,0.0,20.416666666666668,0.0
1988,10,10,00,0.0,9.074074074074076,0.03666666666666667
1988,10,10,06,0.0,4.8518518518518485,0.4316666666666667
1988,10,10,12,0.0,11.212962962962965,0.13499999999999998
1988,10,10,18,0.0,19.97222222222222,0.0
1988,10,11,00,0.0,10.388888888888886,0.0016666666666666668
1988,10,11,06,0.0,5.851851851851855,0.024999999999999998
1988,10,11,12,0.0,8.861111111111107,0.02666666666666667
1988,10,11,18,0.0,16.916666666666664,0.0
1988,10,12,00,0.0,7.027777777777777,0.018333333333333333
1988,10,12,06,0.0,3.787037037037039,0.08666666666666667
1988,10,12,12,0.0,7.972222222222222,0.07666666666666667
1988,10,12,18,0.0,14.26851851851852,0.0
1988,10,13,00,0.0,6.574074074074075,0.02666666666666667
1988,10,13,06,0.0,3.7962962962962976,0.056666666666666664
1988,10,13,12,0.0,8.370370370370368,0.015
1988,10,13,18,1.1683999999999999,11.25,0.0
1988,10,14,00,1.4478,7.481481481481483,0.005
1988,10,14,06,2.4638,5.592592592592594,0.01
1988,10,14,12,1.6764,6.657407407407404,0.006666666666666667
1988,10,14,18,0.9397999999999999,9.462962962962962,0.0
1988,10,15,00,0.7111999999999998,7.703703703703705,0.0
1988,10,15,06,2.3876,7.944444444444447,0.0
1988,10,15,12,0.0762,9.194444444444448,0.0
1988,10,15,18,0.0,10.722222222222225,0.0
1988,10,16,00,0.0,9.842592592592593,0.0
1988,10,16,06,0.0,9.574074074074069,0.0
1988,10,16,12,0.0,10.842592592592597,0.0
1988,10,16,18,0.0,12.435185185185183,0.0
1988,10,17,00,0.0,9.870370370370374,0.0
1988,10,17,06,0.0,8.101851851851855,0.0
1988,10,17,12,0.0,9.97222222222222,0.0
1988,10,17,18,0.0,15.101851851851855,0.0
1988,10,18,00,0.0,8.212962962962962,0.005
1988,10,18,06,0.0,4.833333333333331,0.045000000000000005
1988,10,18,12,0.0,10.055555555555555,0.008333333333333333
1988,10,18,18,0.127,13.58333333333333,0.0
1988,10,19,00,0.635,8.009259259259258,0.0
1988,10,19,06,0.4826,7.185185185185187,0.0016666666666666668
1988,10,19,12,0.0,7.92592592592593,0.01
1988,10,19,18,0.0,13.592592592592593,0.0
1988,10,20,00,0.0,5.046296296296298,0.03166666666666667
1988,10,20,06,0.0508,2.1481481481481484,0.285
1988,10,20,12,0.2032,6.759259259259258,0.09666666666666666
1988,10,20,18,0.0,14.712962962962958,0.0
1988,10,21,00,0.0,6.685185185185184,0.09666666666666668
1988,10,21,06,0.0,3.7777777777777803,0.5366666666666667
1988,10,21,12,0.0,9.11111111111111,0.30333333333333334
1988,10,21,18,0.0,14.657407407407407,0.0
1988,10,22,00,0.1016,8.333333333333334,0.0
1988,10,22,06,0.1524,4.777777777777779,0.023333333333333334
1988,10,22,12,0.0,6.083333333333331,0.065
1988,10,22,18,0.0,13.592592592592593,0.0
1988,10,23,00,0.0,4.305555555555555,0.5183333333333333
1988,10,23,06,0.0,0.33333333333333415,1.0
1988,10,23,12,0.0,6.472222222222221,0.3666666666666667
1988,10,23,18,0.0,13.98148148148148,0.0
1988,10,24,00,0.0,4.305555555555555,0.3516666666666666
1988,10,24,06,0.0,0.5277777777777755,0.9633333333333333
1988,10,24,12,0.0,5.814814814814816,0.36166666666666664
1988,10,24,18,0.0,14.48148148148148,0.0
1988,10,25,00,0.0,5.740740740740742,0.27666666666666667
1988,10,25,06,0.0,1.3703703703703713,0.9583333333333334
1988,10,25,12,0.0,6.268518518518517,0.375
1988,10,25,18,0.0,14.38888888888889,0.0
1988,10,26,00,0.0,6.527777777777778,0.045000000000000005
1988,10,26,06,0.0,3.0648148148148144,0.12333333333333334
1988,10,26,12,0.0,7.148148148148149,0.04666666666666666
1988,10,26,18,0.0,11.620370370370368,0.0033333333333333335
1988,10,27,00,0.0,0.4259259259259254,0.85
1988,10,27,06,0.0,-1.9537037037037033,1.0
1988,10,27,12,0.0,2.4166666666666674,0.6966666666666667
1988,10,27,18,0.0,10.740740740740742,0.02
1988,10,28,00,0.0,1.7129629629629644,0.86
1988,10,28,06,0.0,-1.1111111111111112,1.0
1988,10,28,12,0.0,2.9351851851851842,0.63
1988,10,28,18,0.0,9.657407407407407,0.018333333333333333
1988,10,29,00,0.0,2.435185185185185,0.7333333333333333
1988,10,29,06,0.0,0.11111111111110875,0.9899999999999999
1988,10,29,12,0.0,3.8055555555555562,0.5599999999999999
1988,10,29,18,0.0,10.527777777777775,0.0033333333333333335
