year,month,day,hour,flow_cfs
2005,11,25,12,630.094575062594
2005,11,25,18,1262.22499689437
2005,11,26,0,839.091757006484
2005,11,26,6,641.142784173838
2005,11,26,12,519.563115471244
2005,11,26,18,454.973916472991
2005,11,27,0,409.548610802138
2005,11,27,6,385.803964131858
2005,11,27,12,360.149480583448
2005,11,27,18,336.468418846454
2005,11,28,0,313.607662051089
2005,11,28,6,324.344263938048
2005,11,28,12,310.457965176174
2005,11,28,18,319.384871523093
2005,11,29,0,306.018136687195
2005,11,29,6,306.53699317468
2005,11,29,12,293.598743462762
2005,11,29,18,289.617743551402
2005,11,30,0,274.474902929101
2005,11,30,6,317.878124896261
2005,11,30,12,303.659934006332
2005,11,30,18,299.597593752067
2005,12,1,0,283.253791762468
2005,12,1,6,271.183359595283
2005,12,1,12,267.20997703711
2005,12,1,18,276.150087792998
2005,12,2,0,263.659359388854
2005,12,2,6,260.096409172114
2005,12,2,12,252.124105442701
2005,12,2,18,248.137953577994
2005,12,3,0,239.623704222318
2005,12,3,6,231.145990564241
2005,12,3,12,228.169861930367
2005,12,3,18,228.169861930367
2005,12,4,0,217.404866930838
2005,12,4,6,215.538513311175
2005,12,4,12,204.510961467347
2005,12,4,18,215.538513311175
2005,12,5,0,215.419156887324
2005,12,5,6,211.294261014177
2005,12,5,12,211.294261014177
2005,12,5,18,218.304023227917
2005,12,6,0,214.795752601858
2005,12,6,6,210.305064999087
2005,12,6,12,203.328119714757
2005,12,6,18,203.328119714757
2005,12,7,0,199.281638539978
2005,12,7,6,196.233633944971
2005,12,7,12,192.249194677053
2005,12,7,18,189.260865226114
2005,12,8,0,189.230973764152
2005,12,8,6,186.213698950258
2005,12,8,12,182.230518224049
2005,12,8,18,179.243132679393
2005,12,9,0,179.394326528478
2005,12,9,6,176.553046388028
2005,12,9,12,176.553046388028
2005,12,9,18,176.553046388028
2005,12,10,0,177.287395143025
2005,12,10,6,178.022267982017
2005,12,10,12,178.022267982017
2005,12,10,18,191.097349811205
2005,12,11,0,216.428833307174
2005,12,11,6,219.63854518359
2005,12,11,12,223.66861023283
2005,12,11,18,231.728740331311
2005,12,12,0,241.499375196477
2005,12,12,6,232.215937039401
2005,12,12,12,225.23949257899
2005,12,12,18,221.252952887326
2005,12,13,0,217.083859792902
2005,12,13,6,205.956630444833
2005,12,13,12,198.991913473269
2005,12,13,18,196.00703477117
2005,12,14,0,189.004982828385
2005,12,14,6,182.005674334794
2005,12,14,12,176.038275176276
2005,12,14,18,182.005674334794
2005,12,15,0,178.895769478404
2005,12,15,6,168.837950007382
2005,12,15,12,165.858456771958
2005,12,15,18,168.837950007382
2005,12,16,0,166.03551695436
2005,12,16,6,160.240891064706
2005,12,16,12,160.240891064706
2005,12,16,18,160.240891064706
2005,12,17,0,160.519136637415
2005,12,17,6,157.801266370755
2005,12,17,12,151.808813217435
2005,12,17,18,151.808813217435
2005,12,18,0,148.643077811233
2005,12,18,6,145.484269235843
2005,12,18,12,145.484269235843
2005,12,18,18,145.484269235843
2005,12,19,0,146.451306593756
2005,12,19,6,147.4169139655
2005,12,19,12,150.446028636024
2005,12,19,18,165.591601988644
2005,12,20,0,182.639604811616
2005,12,20,6,297.300679631718
2005,12,20,12,997.327811814203
2005,12,20,18,1866.03618066717
2005,12,21,0,2936.0310397482
2005,12,21,6,1760.70816142819
2005,12,21,12,1310.74940906321
2005,12,21,18,1457.47508918223
2005,12,22,0,2726.10365958846
2005,12,22,6,1744.19424390581
2005,12,22,12,2529.08165366342
2005,12,22,18,2025.20331653508
2005,12,23,0,2516.93790014223
2005,12,23,6,1980.93858985573
2005,12,23,12,1323.80030764397
2005,12,23,18,1019.04052458924
2005,12,24,0,1715.50326111984
2005,12,24,6,2722.2883875644
2005,12,24,12,2910.03241429298
2005,12,24,18,2471.96301859296
2005,12,25,0,2315.92909632433
2005,12,25,6,2512.33095295362
2005,12,25,12,4283.47614584046
2005,12,25,18,2521.95674204539
2005,12,26,0,1688.54322243212
2005,12,26,6,1444.77540813094
2005,12,26,12,1563.52407181293
2005,12,26,18,2058.31017048791
2005,12,27,0,1458.23747657435
2005,12,27,6,1196.85776112658
2005,12,27,12,1314.58147533576
2005,12,27,18,1069.32373739998
2005,12,28,0,900.23657578391
2005,12,28,6,780.211067948762
2005,12,28,12,1032.57044302653
2005,12,28,18,1840.12044327538
2005,12,29,0,1153.95951562786
2005,12,29,6,863.433474573312
2005,12,29,12,716.181254103444
2005,12,29,18,625.343845372033
2005,12,30,0,572.123336357344
2005,12,30,6,572.000885744429
2005,12,30,12,612.000947684599
2005,12,30,18,534.000826901268
2005,12,31,0,647.871342931561
2005,12,31,6,856.582749482602
2005,12,31,12,907.813775169361
2005,12,31,18,760.268421191496
2006,1,1,0,678.798765420152
2006,1,1,6,638.416534639375
2006,1,1,12,558.491126129654
2006,1,1,18,545.663591430563
2006,1,2,0,540.058730149599
2006,1,2,6,490.979913814034
2006,1,2,12,439.609781986409
2006,1,2,18,422.815700427377
2006,1,3,0,417.130477421797
2006,1,3,6,385.871419791837
2006,1,3,12,360.551772823869
2006,1,3,18,401.063207972618
2006,1,4,0,423.896721375886
2006,1,4,6,413.463992787947
2006,1,4,12,387.6844632616
2006,1,4,18,382.72686142961
2006,1,5,0,384.35264368965
2006,1,5,6,435.758519282168
2006,1,5,12,864.996960969092
2006,1,5,18,2781.89977397095
2006,1,6,0,2330.33684779289
2006,1,6,6,2566.41037567137
2006,1,6,12,1963.15056625061
2006,1,6,18,2167.64541690172
2006,1,7,0,2275.25043468612
2006,1,7,6,1849.51756946984
2006,1,7,12,1479.61405557587
2006,1,7,18,1353.06811661215
2006,1,8,0,1240.35008190068
2006,1,8,6,993.552744697443
2006,1,8,12,830.532925421844
2006,1,8,18,722.496122114937
2006,1,9,0,690.486333676462
2006,1,9,6,1149.0623661104
2006,1,9,12,1250.74930116442
2006,1,9,18,1199.90583363741
2006,1,10,0,1230.07866447391
2006,1,10,6,2330.50229393788
2006,1,10,12,2959.83624673123
2006,1,10,18,2035.50200356599
2006,1,11,0,1638.24024710384
2006,1,11,6,1507.08665853901
2006,1,11,12,1301.57484146551
2006,1,11,18,1096.06302439201
2006,1,12,0,1112.31070401512
2006,1,12,6,992.256245602075
2006,1,12,12,837.581007317046
2006,1,12,18,821.043403223678
2006,1,13,0,1265.92798382597
2006,1,13,6,1419.15924674447
2006,1,13,12,1756.08194561186
2006,1,13,18,1613.14504306206
2006,1,14,0,1317.29954516693
2006,1,14,6,1043.36413666513
2006,1,14,12,922.450909612348
2006,1,14,18,791.786615861761
2006,1,15,0,695.49713074166
2006,1,15,6,619.414640276503
2006,1,15,12,553.852585144551
2006,1,15,18,503.947140193364
2006,1,16,0,470.074137829098
2006,1,16,6,448.763619835325
2006,1,16,12,437.938181637543
2006,1,16,18,495.017764862211
2006,1,17,0,1166.48672985455
2006,1,17,6,1998.26974486991
2006,1,17,12,1328.63679845074
2006,1,17,18,1015.07851401636
2006,1,18,0,789.543155141845
2006,1,18,6,649.568452985991
2006,1,18,12,569.695591359566
2006,1,18,18,508.106878780154
2006,1,19,0,491.714998733645
2006,1,19,6,464.691607734731
2006,1,19,12,447.811784376846
2006,1,19,18,430.93196101896
2006,1,20,0,421.414294942235
2006,1,20,6,450.805734314993
2006,1,20,12,422.817795155747
2006,1,20,18,411.822533343187
2006,1,21,0,383.693579464032
2006,1,21,6,365.741665715967
2006,1,21,12,346.960336935958
2006,1,21,18,337.075427051743
2006,1,22,0,324.75156110951
2006,1,22,6,316.290861332939
2006,1,22,12,307.310994607398
2006,1,22,18,303.31994272938
2006,1,23,0,317.40484156277
2006,1,23,6,323.543989056122
2006,1,23,12,328.567964041466
2006,1,23,18,347.659068985771
2006,1,24,0,355.053114262023
2006,1,24,6,332.608855025571
2006,1,24,12,323.699689265958
2006,1,24,18,323.699689265958
2006,1,25,0,340.930418628674
2006,1,25,6,349.362973048951
2006,1,25,12,349.362973048951
2006,1,25,18,378.644840732244
2006,1,26,0,392.328007709825
2006,1,26,6,368.922019122194
2006,1,26,12,358.951153740513
2006,1,26,18,340.006509515319
2006,1,27,0,343.912627529475
2006,1,27,6,332.925906195369
2006,1,27,12,310.136335235567
2006,1,27,18,301.218677033905
2006,1,28,0,295.525535551851
2006,1,28,6,321.042406455534
2006,1,28,12,345.348456155638
2006,1,28,18,331.169927163911
2006,1,29,0,317.352884878523
2006,1,29,6,309.725756528023
2006,1,29,12,295.872208312712
2006,1,29,18,300.819904103895
2006,1,30,0,677.81137726498
2006,1,30,6,2221.15627859375
2006,1,30,12,1670.9616040797
2006,1,30,18,1090.20055875932
2006,1,31,0,797.551739836376
2006,1,31,6,611.032283617265
2006,1,31,12,509.676217614401
2006,1,31,18,479.752045746889
2006,2,1,0,505.527166228025
2006,2,1,6,570.870264914229
2006,2,1,12,590.830763687454
2006,2,1,18,513.982843410539
2006,2,2,0,503.105089732727
2006,2,2,6,567.352722724951
2006,2,2,12,586.398132145046
2006,2,2,18,523.247564067888
2006,2,3,0,478.898072401594
2006,2,3,6,460.696792645885
2006,2,3,12,449.727821392411
2006,2,3,18,432.775774909771
2006,2,4,0,434.701149696551
2006,2,4,6,2343.67782067684
2006,2,4,12,1597.5273308287
2006,2,4,18,1262.71621358916
2006,2,5,0,1157.45612011752
2006,2,5,6,937.497340077646
2006,2,5,12,781.896121807497
2006,2,5,18,692.425421302162
2006,2,6,0,618.906113505283
2006,2,6,6,549.473564201626
2006,2,6,12,500.325660426884
2006,2,6,18,482.632415067976
2006,2,7,0,468.23060710282
2006,2,7,6,447.706046341143
2006,2,7,12,430.830208674182
2006,2,7,18,419.910549007325
2006,2,8,0,422.875784852094
2006,2,8,6,441.953446431571
2006,2,8,12,459.067816794525
2006,2,8,18,447.993812442025
2006,2,9,0,423.094063810405
2006,2,9,6,404.448305450667
2006,2,9,12,388.548617767102
2006,2,9,18,372.648930083538
2006,2,10,0,357.614229588816
2006,2,10,6,348.54827224117
2006,2,10,12,338.618122034869
2006,2,10,18,333.653046931719
2006,2,11,0,320.746887993808
2006,2,11,6,312.750836926544
2006,2,11,12,303.758001359966
2006,2,11,18,303.758001359966
2006,2,12,0,294.719432714967
2006,2,12,6,290.67812802179
2006,2,12,12,285.683658468151
2006,2,12,18,281.68808282524
2006,2,13,0,277.180828653089
2006,2,13,6,289.607220677794
2006,2,13,12,293.588075944842
2006,2,13,18,289.607220677794
2006,2,14,0,281.214136747689
2006,2,14,6,277.781592713644
2006,2,14,12,268.788663453131
2006,2,14,18,260.794948554896
2006,2,15,0,256.055453807215
2006,2,15,6,239.41847216958
2006,2,15,12,235.444721594151
2006,2,15,18,247.365973320437
2006,2,16,0,243.486212026229
2006,2,16,6,231.649763621971
2006,2,16,12,220.713508687028
2006,2,16,18,231.649763621971
2006,2,17,0,220.487716110268
2006,2,17,6,209.348127126286
2006,2,17,12,209.348127126286
2006,2,17,18,220.262010530974
2006,2,18,0,213.595754323817
2006,2,18,6,213.874821832178
2006,2,18,12,259.634086038132
2006,2,18,18,220.838188124388
2006,2,19,0,213.710053686022
2006,2,19,6,213.545343911645
2006,2,19,12,213.545343911645
2006,2,19,18,202.619768176631
2006,2,20,0,198.869034314557
2006,2,20,6,196.104900346113
2006,2,20,12,192.123074958375
2006,2,20,18,196.104900346113
2006,2,21,0,192.465214384141
2006,2,21,6,189.810470000773
2006,2,21,12,189.810470000773
2006,2,21,18,186.813462579708
2006,2,22,0,186.665980453133
2006,2,22,6,186.518533047297
2006,2,22,12,182.528831805643
2006,2,22,18,192.503084909777
2006,2,23,0,210.233120022139
2006,2,23,6,210.009479521305
2006,2,23,12,210.009479521305
2006,2,23,18,203.042340390267
2006,2,24,0,191.644281110727
2006,2,24,6,185.250939146224
2006,2,24,12,178.316412012409
2006,2,24,18,178.316412012409
2006,2,25,0,172.588192549551
2006,2,25,6,172.803674678719
2006,2,25,12,172.803674678719
2006,2,25,18,172.803674678719
2006,2,26,0,174.589759374302
2006,2,26,6,182.460227942152
2006,2,26,12,192.596907272271
2006,2,26,18,206.788258334439
2006,2,27,0,253.719453534445
2006,2,27,6,288.838990600816
2006,2,27,12,339.027325847057
2006,2,27,18,364.633619340037
2006,2,28,0,409.280674879181
2006,2,28,6,381.003741394779
2006,2,28,12,341.521488400502
2006,2,28,18,312.89685497965
2006,3,1,0,287.875155581503
2006,3,1,6,270.671367303554
2006,3,1,12,258.773724784717
2006,3,1,18,254.807843945104
2006,3,2,0,247.618972344989
2006,3,2,6,244.372339166374
2006,3,2,12,281.277549571092
2006,3,2,18,268.310854023488
2006,3,3,0,260.459542137625
2006,3,3,6,248.606709046507
2006,3,3,12,240.619344900435
2006,3,3,18,236.625662827398
2006,3,4,0,231.837024310955
2006,3,4,6,220.135135837603
2006,3,4,12,220.135135837603
2006,3,4,18,213.193937860741
2006,3,5,0,213.234556618141
2006,3,5,6,209.307269715461
2006,3,5,12,209.307269715461
2006,3,5,18,209.307269715461
2006,3,6,0,202.921825089625
2006,3,6,6,203.480292246322
2006,3,6,12,206.472649485239
2006,3,6,18,221.434435679821
2006,3,7,0,222.303420085649
2006,3,7,6,223.172362398687
2006,3,7,12,227.19348604551
2006,3,7,18,234.230452427451
2006,3,8,0,232.503978174339
2006,3,8,6,225.663854708477
2006,3,8,12,225.663854708477
2006,3,8,18,257.175474059661
2006,3,9,0,262.489654868113
2006,3,9,6,235.802522724592
2006,3,9,12,228.837891251714
2006,3,9,18,220.878312425567
2006,3,10,0,214.472892332212
2006,3,10,6,204.031192633675
2006,3,10,12,200.030581013407
2006,3,10,18,200.030581013407
2006,3,11,0,193.342398344084
2006,3,11,6,187.635053913487
2006,3,11,12,180.611281841859
2006,3,11,18,187.635053913487
2006,3,12,0,182.894822319936
2006,3,12,6,176.196430357541
2006,3,12,12,173.210050181989
2006,3,12,18,176.196430357541
2006,3,13,0,173.89935588485
2006,3,13,6,170.575961943449
2006,3,13,12,170.575961943449
2006,3,13,18,170.575961943449
2006,3,14,0,170.644872455437
2006,3,14,6,167.70118737565
2006,3,14,12,167.70118737565
2006,3,14,18,167.70118737565
2006,3,15,0,167.148003289345
2006,3,15,6,163.602720489429
2006,3,15,12,163.602720489429
2006,3,15,18,169.588185873189
2006,3,16,0,167.264743008528
2006,3,16,6,164.918353837374
2006,3,16,12,164.918353837374
2006,3,16,18,181.007949333703
2006,3,17,0,187.04594297169
2006,3,17,6,176.097475815176
2006,3,17,12,173.112772835257
2006,3,17,18,173.112772835257
2006,3,18,0,176.308014060637
2006,3,18,6,173.526854122865
2006,3,18,12,173.526854122865
2006,3,18,18,169.53773103958
2006,3,19,0,166.50910736425
2006,3,19,6,163.481810666044
2006,3,19,12,160.491289739226
2006,3,19,18,160.491289739226
2006,3,20,0,160.562112352776
2006,3,20,6,160.632945432782
2006,3,20,12,157.63978495888
2006,3,20,18,154.646624484977
2006,3,21,0,157.599177885471
2006,3,21,6,154.566781745771
2006,3,21,12,154.566781745771
2006,3,21,18,154.566781745771
2006,3,22,0,163.000131651693
2006,3,22,6,178.823600773897
2006,3,22,12,202.461203175044
2006,3,22,18,243.570076916169
2006,3,23,0,259.290106598563
2006,3,23,6,242.607867870828
2006,3,23,12,223.793380158396
2006,3,23,18,234.685978307699
2006,3,24,0,274.535440752603
2006,3,24,6,301.230562612348
2006,3,24,12,404.363738286407
2006,3,24,18,437.039595925712
2006,3,25,0,400.196765570295
2006,3,25,6,342.24245307073
2006,3,25,12,305.190563564497
2006,3,25,18,283.739469639836
2006,3,26,0,273.458261905989
2006,3,26,6,258.993093793434
2006,3,26,12,247.085365343161
2006,3,26,18,243.116122526404
2006,3,27,0,236.152574749877
2006,3,27,6,226.120870560282
2006,3,27,12,222.118731258331
2006,3,27,18,218.116591956379
2006,3,28,0,223.135037713411
2006,3,28,6,217.084865253851
2006,3,28,12,239.298200303082
2006,3,28,18,239.298200303082
2006,3,29,0,249.502430556063
2006,3,29,6,247.595233516751
2006,3,29,12,235.662933106305
2006,3,29,18,235.662933106305
2006,3,30,0,248.65536999372
2006,3,30,6,249.717490278732
2006,3,30,12,249.717490278732
2006,3,30,18,249.717490278732
2006,3,31,0,261.039688327487
2006,3,31,6,260.328165014556
2006,3,31,12,260.328165014556
2006,3,31,18,256.338461336172
2006,4,1,0,272.970728946566
2006,4,1,6,269.635403465255
2006,4,1,12,282.666110695918
2006,4,1,18,291.687369547916
2006,4,2,0,295.05150363231
2006,4,2,6,281.432758262663
2006,4,2,12,268.458907704455
2006,4,2,18,260.474999668635
2006,4,3,0,260.215165097547
2006,4,3,6,259.955439604636
2006,4,3,12,255.97144819307
2006,4,3,18,259.955439604636
2006,4,4,0,308.020180097741
2006,4,4,6,371.531249103793
2006,4,4,12,347.431924837601
2006,4,4,18,328.353293126866
2006,4,5,0,341.346885764849
2006,4,5,6,335.294001658269
2006,4,5,12,316.333924183545
2006,4,5,18,312.342328925709
2006,4,6,0,354.712604701717
2006,4,6,6,354.173292517339
2006,4,6,12,334.275916533219
2006,4,6,18,320.347753344335
2006,4,7,0,315.693470506325
2006,4,7,6,303.054033207037
2006,4,7,12,290.094485734368
2006,4,7,18,277.134938261698
2006,4,8,0,303.739615090619
2006,4,8,6,336.470014407397
2006,4,8,12,336.470014407397
2006,4,8,18,336.470014407397
2006,4,9,0,397.440298459198
2006,4,9,6,409.391586192987
2006,4,9,12,393.29756806255
2006,4,9,18,403.356329394073
2006,4,10,0,430.468734251471
2006,4,10,6,414.331921180179
2006,4,10,12,388.184761105702
2006,4,10,18,377.122501074192
2006,4,11,0,402.252899015278
2006,4,11,6,386.22869745085
2006,4,11,12,356.210923037571
2006,4,11,18,346.204998233145
2006,4,12,0,364.457863555475
2006,4,12,6,378.96421311169
2006,4,12,12,496.750387457215
2006,4,12,18,572.543230079553
2006,4,13,0,475.026475131381
2006,4,13,6,393.086211468258
2006,4,13,12,393.086211468258
2006,4,13,18,378.382238470693
2006,4,14,0,419.864202070966
2006,4,14,6,481.382763692731
2006,4,14,12,608.009544956372
2006,4,14,18,517.561844053771
2006,4,15,0,422.227492510682
2006,4,15,6,419.358661752533
2006,4,15,12,377.720213067885
2006,4,15,18,387.634129421372
2006,4,16,0,384.346499015066
2006,4,16,6,370.017611703627
2006,4,16,12,346.016469322851
2006,4,16,18,336.015993330862
2006,4,17,0,327.553352264132
2006,4,17,6,309.02774805818
2006,4,17,12,295.984369081699
2006,4,17,18,291.97102170432
2006,4,18,0,286.480370050103
2006,4,18,6,278.006533215637
2006,4,18,12,269.006321708656
2006,4,18,18,265.006227705553
2006,4,19,0,273.481464690189
2006,4,19,6,269.942904185401
2006,4,19,12,261.91486242524
2006,4,19,18,269.942904185401
2006,4,20,0,290.917193716273
2006,4,20,6,297.783826465292
2006,4,20,12,302.763489115214
2006,4,20,18,329.653667424788
2006,4,21,0,408.680840275066
2006,4,21,6,553.752568239628
2006,4,21,12,565.900705020022
2006,4,21,18,473.777334435367
2006,4,22,0,412.457944333445
2006,4,22,6,365.211409232008
2006,4,22,12,375.356170599563
2006,4,22,18,375.356170599563
2006,4,23,0,371.694554805283
2006,4,23,6,354.115936227896
2006,4,23,12,334.221782507228
2006,4,23,18,334.221782507228
2006,4,24,0,399.186442708263
2006,4,24,6,399.495230964415
2006,4,24,12,384.551519082953
2006,4,24,18,405.472715717
2006,4,25,0,477.774625767258
2006,4,25,6,461.370088245468
2006,4,25,12,416.431443286494
2006,4,25,18,422.423262614357
2006,4,26,0,513.775785932145
2006,4,26,6,477.376123733659
2006,4,26,12,421.565971480872
2006,4,26,18,399.64055452442
2006,4,27,0,409.058914600484
2006,4,27,6,401.356881853331
2006,4,27,12,375.005167388213
2006,4,27,18,406.424519250469
2006,4,28,0,449.367948401591
2006,4,28,6,458.785478561437
2006,4,28,12,447.718284999648
2006,4,28,18,650.95220313432
2006,4,29,0,915.720118233386
2006,4,29,6,805.64695758315
2006,4,29,12,705.442112112609
2006,4,29,18,984.011582520713
2006,4,30,0,934.078577301186
2006,4,30,6,704.594100448713
2006,4,30,12,560.112725918499
2006,4,30,18,485.89284174202
2006,5,1,0,444.722086501358
2006,5,1,6,409.729041723591
2006,5,1,12,394.008023336115
2006,5,1,18,379.269568597856
2006,5,2,0,397.264646172517
2006,5,2,6,380.552353969363
2006,5,2,12,359.577027372627
2006,5,2,18,355.581727068486
2006,5,3,0,355.31313701822
2006,5,3,6,345.071501000065
2006,5,3,12,330.111753846883
2006,5,3,18,330.111753846883
2006,5,4,0,394.096845575979
2006,5,4,6,383.326597891192
2006,5,4,12,357.506671608366
2006,5,4,18,388.291968330197
2006,5,5,0,451.652678793664
2006,5,5,6,432.213878477601
2006,5,5,12,404.948049695135
2006,5,5,18,466.548625833298
2006,5,6,0,620.926213151654
2006,5,6,6,532.07584754745
2006,5,6,12,466.313664142709
2006,5,6,18,437.418159313353
2006,5,7,0,427.458444879813
2006,5,7,6,445.478887400941
2006,5,7,12,445.478887400941
2006,5,7,18,640.688736936185
2006,5,8,0,581.24853161585
2006,5,8,6,472.351125174367
2006,5,8,12,417.128446657113
2006,5,8,18,385.572630361539
2006,5,9,0,388.64706402093
2006,5,9,6,391.727756969217
2006,5,9,12,370.688670277775
2006,5,9,18,360.670057567565
2006,5,10,0,373.179966335839
2006,5,10,6,365.520710647697
2006,5,10,12,351.306016344731
2006,5,10,18,361.459369418279
2006,5,11,0,390.247840854767
2006,5,11,6,367.437769421661
2006,5,11,12,383.544630546993
2006,5,11,18,403.67820695366
2006,5,12,0,412.43094528673
2006,5,12,6,394.186698573394
2006,5,12,12,389.209593793427
2006,5,12,18,373.282858497532
2006,5,13,0,370.210753003686
2006,5,13,6,358.039354689589
2006,5,13,12,342.953426823455
2006,5,13,18,337.92478420141
2006,5,14,0,391.954115537501
2006,5,14,6,380.678544082221
2006,5,14,12,355.699636990212
2006,5,14,18,400.661669755828
2006,5,15,0,533.966182855421
2006,5,15,6,522.374103566487
2006,5,15,12,528.378403607481
2006,5,15,18,1140.81700778888
2006,5,16,0,1498.89478711735
2006,5,16,6,1299.67037567683
2006,5,16,12,1378.438277233
2006,5,16,18,2116.8873543221
2006,5,17,0,1871.11319854556
2006,5,17,6,1572.77294832054
2006,5,17,12,1343.82498748907
2006,5,17,18,1831.58368665177
2006,5,18,0,1912.52355644436
2006,5,18,6,1554.98530354769
2006,5,18,12,1305.78894079966
2006,5,18,18,1614.79243060721
2006,5,19,0,1696.34309368062
2006,5,19,6,1378.49882805973
2006,5,19,12,1178.71638921049
2006,5,19,18,1218.67287698034
2006,5,20,0,1311.88071782979
2006,5,20,6,1325.2309435602
2006,5,20,12,1435.66685552355
2006,5,20,18,1345.31020028081
2006,5,21,0,1195.70328340006
2006,5,21,6,991.943982792918
2006,5,21,12,845.097373575535
2006,5,21,18,928.731866242389
2006,5,22,0,1272.75027143447
2006,5,22,6,1180.9877917212
2006,5,22,12,1020.8538538607
2006,5,22,18,1561.30589413989
2006,5,23,0,1440.95464907725
2006,5,23,6,1100.53736645911
2006,5,23,12,991.484118328163
2006,5,23,18,1150.56179220725
2006,5,24,0,1113.87879694302
2006,5,24,6,1008.36923329411
2006,5,24,12,988.597287543249
2006,5,24,18,1018.25520616955
2006,5,25,0,1095.67774907136
2006,5,25,6,1093.45174287672
2006,5,25,12,897.243579668931
2006,5,25,18,879.870981884908
2006,5,26,0,875.189642018435
2006,5,26,6,766.141331751268
2006,5,26,12,684.763625528983
2006,5,26,18,721.482834434161
2006,5,27,0,764.034774604879
2006,5,27,6,715.621060950878
2006,5,27,12,657.326086884655
2006,5,27,18,730.697347347316
2006,5,28,0,804.67623498549
2006,5,28,6,739.480120025941
2006,5,28,12,694.632942935419
2006,5,28,18,687.656715388005
2006,5,29,0,695.784208337297
2006,5,29,6,696.936272913324
2006,5,29,12,689.936912927107
2006,5,29,18,696.936272913324
2006,5,30,0,704.596874169063
2006,5,30,6,641.144047396524
2006,5,30,12,580.035005379043
2006,5,30,18,600.070756860184
2006,5,31,0,716.903506502162
2006,5,31,6,642.076962048235
2006,5,31,12,594.442195157485
2006,5,31,18,782.004089789814
2006,6,1,0,974.049999625578
2006,6,1,6,1060.28605922226
2006,6,1,12,964.355415768817
2006,6,1,18,1110.77587156618
2006,6,2,0,1475.11530704808
2006,6,2,6,1406.02219287809
2006,6,2,12,1286.36072965442
2006,6,2,18,1366.1350384702
2006,6,3,0,1287.84877123146
2006,6,3,6,1059.45545165842
2006,6,3,12,877.548949581216
2006,6,3,18,819.578745622548
2006,6,4,0,822.984934748925
2006,6,4,6,756.198075191446
2006,6,4,12,826.970459151671
2006,6,4,18,1502.70130326505
2006,6,5,0,1965.27539054848
2006,6,5,6,1805.81491945203
2006,6,5,12,1374.88181367371
2006,6,5,18,1200.45650895391
2006,6,6,0,1112.41812474981
2006,6,6,6,942.825572931589
2006,6,6,12,825.221537407353
2006,6,6,18,833.194692358148
2006,6,7,0,885.098270141282
2006,6,7,6,805.064369536582
2006,6,7,12,719.951842906471
2006,6,7,18,712.94257600752
2006,6,8,0,718.984152768674
2006,6,8,6,681.067619297921
2006,6,8,12,632.13460852725
2006,6,8,18,632.13460852725
2006,6,9,0,646.342174676159
2006,6,9,6,611.592256379738
2006,6,9,12,571.618906289559
2006,6,9,18,558.627567510251
2006,6,10,0,597.980364798074
2006,6,10,6,590.377984886215
2006,6,10,12,557.468401269247
2006,6,10,18,570.432782694113
2006,6,11,0,669.461297744925
2006,6,11,6,664.843439071152
2006,6,11,12,608.126937159869
2006,6,11,18,716.308413027687
2006,6,12,0,911.981123341847
2006,6,12,6,719.879551734849
2006,6,12,12,620.920368073184
2006,6,12,18,627.711684598985
2006,6,13,0,958.995668296044
2006,6,13,6,921.057556675624
2006,6,13,12,913.048360530618
2006,6,13,18,869.998931251214
2006,6,14,0,920.794634497869
2006,6,14,6,1030.59447698968
2006,6,14,12,920.530989155833
2006,6,14,18,878.506748346545
2006,6,15,0,851.940936609238
2006,6,15,6,769.639045103092
2006,6,15,12,701.847004860851
2006,6,15,18,687.889820105095
2006,6,16,0,693.307323295971
2006,6,16,6,663.276722150419
2006,6,16,12,677.785900447459
2006,6,16,18,816.659464147703
2006,6,17,0,1295.24850303636
2006,6,17,6,1185.21582635038
2006,6,17,12,1007.43345239782
2006,6,17,18,900.764028026289
2006,6,18,0,837.924883609144
2006,6,18,6,747.457027510303
2006,6,18,12,666.623891023875
2006,6,18,18,610.739253453011
2006,6,19,0,592.434772317047
2006,6,19,6,560.97238767288
2006,6,19,12,548.930046613713
2006,6,19,18,529.863006603364
2006,6,20,0,536.034345954788
2006,6,20,6,505.057681331636
2006,6,20,12,536.184496682094
2006,6,20,18,517.106771144717
2006,6,21,0,523.267755698082
2006,6,21,6,509.390503900647
2006,6,21,12,485.372091143053
2006,6,21,18,462.354445583692
2006,6,22,0,474.498163067806
2006,6,22,6,462.616592837829
2006,6,22,12,439.585896657591
2006,6,22,18,439.585896657591
2006,6,23,0,505.925064606269
2006,6,23,6,478.88094180168
2006,6,23,12,443.52053470662
2006,6,23,18,466.757373654802
2006,6,24,0,555.757235092342
2006,6,24,6,507.801950870301
2006,6,24,12,495.541139179268
2006,6,24,18,578.301618093743
2006,6,25,0,688.953348589633
2006,6,25,6,584.23627469371
2006,6,25,12,533.302855874258
2006,6,25,18,802.950367271355
2006,6,26,0,918.06765576752
2006,6,26,6,762.784195617564
2006,6,26,12,694.981156007114
2006,6,26,18,979.155660256794
2006,6,27,0,1008.09032044036
2006,6,27,6,819.274437764421
2006,6,27,12,696.383272099758
2006,6,27,18,877.223117508734
2006,6,28,0,886.14802482595
2006,6,28,6,697.849180308256
2006,6,28,12,566.689578270406
2006,6,28,18,579.705416640574
2006,6,29,0,665.363624738335
2006,6,29,6,553.559646944365
2006,6,29,12,515.103949350424
2006,6,29,18,572.787495741335
