year,month,day,hour,flow_cfs
2021,1,11,12,627.0989494861
2021,1,11,18,660.369472529575
2021,1,12,0,713.226351470551
2021,1,12,6,918.005994839977
2021,1,12,12,1472.56934325867
2021,1,12,18,1691.88818161634
2021,1,13,0,2001.78324894129
2021,1,13,6,4248.8067368884
2021,1,13,12,3132.25985021773
2021,1,13,18,2223.21282744161
2021,1,14,0,1749.71521464777
2021,1,14,6,1437.47729859971
2021,1,14,12,1212.56588453308
2021,1,14,18,1026.76949899979
2021,1,15,0,976.639515665271
2021,1,15,6,909.730218782461
2021,1,15,12,869.0108530946
2021,1,15,18,840.209350534893
2021,1,16,0,801.464271634172
2021,1,16,6,752.985593628957
2021,1,16,12,747.945529414573
2021,1,16,18,710.649054228132
2021,1,17,0,687.375213761403
2021,1,17,6,709.238380993777
2021,1,17,12,694.254471536162
2021,1,17,18,654.297379649189
2021,1,18,0,645.039060898152
2021,1,18,6,603.321378551323
2021,1,18,12,613.179571011312
2021,1,18,18,585.576632123343
2021,1,19,0,566.817632992675
2021,1,19,6,552.750982160116
2021,1,19,12,552.750982160116
2021,1,19,18,539.756836105718
2021,1,20,0,510.650604490966
2021,1,20,6,507.540097225312
2021,1,20,12,503.590368842236
2021,1,20,18,516.426986087234
2021,1,21,0,490.24519446294
2021,1,21,6,480.734393894479
2021,1,21,12,471.758025543752
2021,1,21,18,467.768528498985
2021,1,22,0,453.23009522784
2021,1,22,6,445.658446930423
2021,1,22,12,441.661510186652
2021,1,22,18,437.664573442882
2021,1,23,0,432.794063667735
2021,1,23,6,419.037590135116
2021,1,23,12,419.037590135116
2021,1,23,18,408.140631526401
2021,1,24,0,402.787722565225
2021,1,24,6,405.300531387913
2021,1,24,12,401.22715921316
2021,1,24,18,401.22715921316
2021,1,25,0,397.688301143209
2021,1,25,6,390.158693233901
2021,1,25,12,387.157472516718
2021,1,25,18,376.15299655371
2021,1,26,0,375.383478343266
2021,1,26,6,371.624515466317
2021,1,26,12,361.661391727274
2021,1,26,18,364.650328848987
2021,1,27,0,364.739309744922
2021,1,27,6,357.850710174174
2021,1,27,12,351.869918360678
2021,1,27,18,351.869918360678
2021,1,28,0,352.081342156208
2021,1,28,6,345.306828591501
2021,1,28,12,345.306828591501
2021,1,28,18,338.320852290516
2021,1,29,0,342.048812719139
2021,1,29,6,334.809695657169
2021,1,29,12,325.841578809209
2021,1,29,18,328.830951091863
2021,1,30,0,326.987535454414
2021,1,30,6,324.119444539289
2021,1,30,12,328.133307629558
2021,1,30,18,337.164499582666
2021,1,31,0,350.175292963058
2021,1,31,6,366.423133882322
2021,1,31,12,390.919387958021
2021,1,31,18,455.222054906729
2021,2,1,0,488.704192250228
2021,2,1,6,512.145266654027
2021,2,1,12,634.525360493041
2021,2,1,18,741.47939208344
2021,2,2,0,782.977634075494
2021,2,2,6,805.839282398066
2021,2,2,12,706.352951237811
2021,2,2,18,618.804979816787
2021,2,3,0,571.045662169236
2021,2,3,6,505.045393756282
2021,2,3,12,473.541587518074
2021,2,3,18,466.650129903465
2021,2,4,0,426.472166027998
2021,2,4,6,413.784727847015
2021,2,4,12,403.885571678427
2021,2,4,18,411.804896613298
2021,2,5,0,418.57929691631
2021,2,5,6,447.483121044899
2021,2,5,12,447.483121044899
2021,2,5,18,455.509724112969
2021,2,6,0,440.470555325142
2021,2,6,6,426.365741768949
2021,2,6,12,430.397569114282
2021,2,6,18,453.580576349946
2021,2,7,0,442.837084300086
2021,2,7,6,436.178869705055
2021,2,7,12,403.316078151934
2021,2,7,18,396.345182974
2021,2,8,0,397.487366284818
2021,2,8,6,376.595946266972
2021,2,8,12,369.58485152264
2021,2,8,18,356.564246997452
2021,2,9,0,357.02108699898
2021,2,9,6,334.382634572716
2021,2,9,12,331.370178405394
2021,2,9,18,334.382634572716
2021,2,10,0,322.705745231199
2021,2,10,6,315.108893710862
2021,2,10,12,315.108893710862
2021,2,10,18,312.126790615806
2021,2,11,0,304.608667661845
2021,2,11,6,303.028645800612
2021,2,11,12,287.977554121774
2021,2,11,18,293.997990793309
2021,2,12,0,285.380941285636
2021,2,12,6,282.77560964399
2021,2,12,12,276.737696270808
2021,2,12,18,276.737696270808
2021,2,13,0,282.116452631584
2021,2,13,6,269.438343182392
2021,2,13,12,272.443231768069
2021,2,13,18,272.443231768069
2021,2,14,0,265.236030114556
2021,2,14,6,263.019488983561
2021,2,14,12,263.019488983561
2021,2,14,18,266.042701500613
2021,2,15,0,262.598737191589
2021,2,15,6,259.164604862166
2021,2,15,12,257.155576917498
2021,2,15,18,259.164604862166
2021,2,16,0,258.432381942283
2021,2,16,6,249.709674633612
2021,2,16,12,252.706190729215
2021,2,16,18,252.706190729215
2021,2,17,0,255.324204864894
2021,2,17,6,248.970360663374
2021,2,17,12,241.003309122146
2021,2,17,18,238.015664794185
2021,2,18,0,240.695202053494
2021,2,18,6,235.420607415472
2021,2,18,12,232.440599726668
2021,2,18,18,237.407279208007
