year,month,day,hour,flow_cfs
2003,11,12,6,815.900381633859
2003,11,12,12,714.675072701706
2003,11,12,18,651.256806864695
2003,11,13,0,613.38084227142
2003,11,13,6,582.276101330109
2003,11,13,12,553.781738924593
2003,11,13,18,531.481803128971
2003,11,14,0,510.182802616223
2003,11,14,6,495.012252434138
2003,11,14,12,477.599761142485
2003,11,14,18,467.649766118683
2003,11,15,0,466.770158378033
2003,11,15,6,478.485432189559
2003,11,15,12,488.665973299975
2003,11,15,18,506.481920243203
2003,11,16,0,633.804877329397
2003,11,16,6,626.260812481352
2003,11,16,12,728.947301977283
2003,11,16,18,1206.88318518674
2003,11,17,0,3379.73286918293
2003,11,17,6,5157.77199680262
2003,11,17,12,3143.41825675782
2003,11,17,18,2270.95931202503
2003,11,18,0,2428.18973398042
2003,11,18,6,9203.51327721956
2003,11,18,12,8592.49164885643
2003,11,18,18,6059.29781460098
2003,11,19,0,8675.18811533446
2003,11,19,6,10133.3845985311
2003,11,19,12,5085.48102225416
2003,11,19,18,3657.53807511876
2003,11,20,0,2867.53671320425
2003,11,20,6,2329.18559923435
2003,11,20,12,1987.7343072
2003,11,20,18,1792.61928318037
2003,11,21,0,1645.81408520831
2003,11,21,6,1533.87551444009
2003,11,21,12,1397.80591235266
2003,11,21,18,1298.84620174362
2003,11,22,0,1215.06981724533
2003,11,22,6,1127.34786056103
2003,11,22,12,1065.33752719683
2003,11,22,18,1005.80760716721
2003,11,23,0,954.549146311683
2003,11,23,6,912.512717493142
2003,11,23,12,872.236294100342
2003,11,23,18,970.410076120293
2003,11,24,0,1240.06113894899
2003,11,24,6,1110.81618407767
2003,11,24,12,990.128838135752
2003,11,24,18,908.849605154459
2003,11,25,0,886.138164128153
2003,11,25,6,903.025193351946
2003,11,25,12,960.879175098729
2003,11,25,18,928.179098459243
2003,11,26,0,893.969477505686
2003,11,26,6,892.460451517202
2003,11,26,12,868.644793400873
2003,11,26,18,884.939717375203
2003,11,27,0,867.598598910199
2003,11,27,6,807.466444751544
2003,11,27,12,766.908769444389
2003,11,27,18,739.870319239618
2003,11,28,0,776.093286251414
2003,11,28,6,897.248912646978
2003,11,28,12,1721.7100819903
2003,11,28,18,4955.16560182574
2003,11,29,0,5517.01023022426
2003,11,29,6,3558.79910312438
2003,11,29,12,2643.01692349303
2003,11,29,18,2028.63141057579
2003,11,30,0,1768.34100969317
2003,11,30,6,1588.10219466088
2003,11,30,12,1428.06088822219
2003,11,30,18,1304.95219096166
2003,12,1,0,1211.89383251529
2003,12,1,6,1135.49044571854
2003,12,1,12,1056.15486872511
2003,12,1,18,1005.33051471369
2003,12,2,0,960.774029919731
2003,12,2,6,940.744802519478
2003,12,2,12,924.460271983189
2003,12,2,18,957.029333055767
2003,12,3,0,1440.34639476284
2003,12,3,6,2077.10797284239
2003,12,3,12,1618.36019969929
2003,12,3,18,1350.75733203248
2003,12,4,0,1191.86087799385
2003,12,4,6,1064.96338274755
2003,12,4,12,988.718891142064
2003,12,4,18,939.528896557881
2003,12,5,0,967.506173765453
2003,12,5,6,1083.02502392567
2003,12,5,12,1181.59822350283
2003,12,5,18,1420.99027961878
2003,12,6,0,1380.09929868141
2003,12,6,6,2341.55106691875
2003,12,6,12,2216.33443232417
2003,12,6,18,1727.98955740528
2003,12,7,0,1478.0548480821
2003,12,7,6,1318.21034170427
2003,12,7,12,1199.94100263548
2003,12,7,18,1137.11041625518
2003,12,8,0,1070.52816638124
2003,12,8,6,1014.63504979314
2003,12,8,12,947.654251885035
2003,12,8,18,899.279231173626
2003,12,9,0,861.169548071673
2003,12,9,6,825.403642582412
2003,12,9,12,790.544966877574
2003,12,9,18,763.156007395201
2003,12,10,0,742.951513161561
2003,12,10,6,715.298379998999
2003,12,10,12,696.638422259895
2003,12,10,18,670.514481425149
2003,12,11,0,652.922518033141
2003,12,11,6,635.269148598498
2003,12,11,12,616.548053846086
2003,12,11,18,611.55576191211
2003,12,12,0,620.020870746706
2003,12,12,6,661.360937679392
2003,12,12,12,700.487252694776
2003,12,12,18,733.302871739936
2003,12,13,0,740.434432633334
2003,12,13,6,721.016553888455
2003,12,13,12,702.042434049285
2003,12,13,18,727.341260501512
2003,12,14,0,970.415196884095
2003,12,14,6,1050.72650131268
2003,12,14,12,999.379914240191
2003,12,14,18,940.519192474165
2003,12,15,0,913.576865868604
2003,12,15,6,887.985500172159
2003,12,15,12,871.772281770139
2003,12,15,18,848.076039490264
2003,12,16,0,814.21102037231
2003,12,16,6,787.757324836711
2003,12,16,12,766.500381150641
2003,12,16,18,780.25487412398
2003,12,17,0,889.114405898959
2003,12,17,6,1089.51396273606
2003,12,17,12,1080.63550203856
2003,12,17,18,1012.14451951499
2003,12,18,0,932.160439677593
2003,12,18,6,865.023276656894
2003,12,18,12,813.047629132446
2003,12,18,18,785.822289952973
2003,12,19,0,762.88923860767
2003,12,19,6,753.422273456804
2003,12,19,12,739.655421284005
2003,12,19,18,739.655421284005
2003,12,20,0,753.23600187431
2003,12,20,6,801.288700449713
2003,12,20,12,905.583420190786
2003,12,20,18,980.624742931315
2003,12,21,0,1045.67377533951
2003,12,21,6,1183.50715690849
2003,12,21,12,1300.97371570517
2003,12,21,18,1288.34290293134
2003,12,22,0,1197.64882801453
2003,12,22,6,1095.14244172399
2003,12,22,12,1018.59359010405
2003,12,22,18,951.922009660872
2003,12,23,0,896.977750285953
2003,12,23,6,850.47848128802
2003,12,23,12,814.525309338526
2003,12,23,18,787.25048923891
2003,12,24,0,781.269807907685
2003,12,24,6,788.933239082442
2003,12,24,12,802.840716053447
2003,12,24,18,852.1490434961
2003,12,25,0,1023.85684987411
2003,12,25,6,1230.02813303513
2003,12,25,12,1346.74613106036
2003,12,25,18,1398.05074557694
2003,12,26,0,1346.49041441386
2003,12,26,6,1234.3241307528
2003,12,26,12,1139.28117268484
2003,12,26,18,1051.64415940139
2003,12,27,0,980.799809636924
2003,12,27,6,935.437115344777
2003,12,27,12,886.859155959362
2003,12,27,18,854.473849702419
2003,12,28,0,839.561031710181
2003,12,28,6,818.418438952138
2003,12,28,12,804.715847127978
2003,12,28,18,784.784804474653
2003,12,29,0,757.029078301413
2003,12,29,6,723.076069761484
2003,12,29,12,696.940790131551
2003,12,29,18,670.805510501618
2003,12,30,0,652.160347135185
2003,12,30,6,627.290728965258
2003,12,30,12,603.642864182838
2003,12,30,18,584.973497249348
2003,12,31,0,575.443828586075
2003,12,31,6,565.851387901927
2003,12,31,12,553.332551886398
2003,12,31,18,542.065599472421
2004,1,1,0,530.638444430284
2004,1,1,6,453.368422891258
2004,1,1,12,448.480353641757
2004,1,1,18,437.482197830379
2004,1,2,0,437.768806484749
2004,1,2,6,427.948842338897
2004,1,2,12,421.692280316399
2004,1,2,18,406.676531462402
2004,1,3,0,406.099769752091
2004,1,3,6,405.523507647284
2004,1,3,12,394.293625897051
2004,1,3,18,379.320450230075
2004,1,4,0,351.664503871518
2004,1,4,6,322.583389630296
2004,1,4,12,308.776318478805
2004,1,4,18,331.36970763579
2004,1,5,0,357.983125897485
2004,1,5,6,331.841082500744
2004,1,5,12,335.612003892798
2004,1,5,18,367.03634882658
2004,1,6,0,418.552834978064
2004,1,6,6,429.84504019613
2004,1,6,12,456.239033892383
2004,1,6,18,493.944739172745
2004,1,7,0,518.554141099658
2004,1,7,6,583.865539797145
2004,1,7,12,776.376520381019
2004,1,7,18,811.839069435943
2004,1,8,0,908.469175836853
2004,1,8,6,1078.43528170831
2004,1,8,12,1581.01954290968
2004,1,8,18,1491.04282095547
2004,1,9,0,1310.92134000139
2004,1,9,6,1285.34623647643
2004,1,9,12,1423.96200707683
2004,1,9,18,1524.77347660439
2004,1,10,0,1643.05551011183
2004,1,10,6,2227.01991809378
2004,1,10,12,2947.90497828599
2004,1,10,18,2342.87644562467
2004,1,11,0,1957.45126990976
2004,1,11,6,1650.39760154884
2004,1,11,12,1454.79492284675
2004,1,11,18,1332.54324865795
2004,1,12,0,1290.58116795743
2004,1,12,6,1244.3671867011
2004,1,12,12,1259.48095819949
2004,1,12,18,1254.4430343667
2004,1,13,0,1512.82621196158
2004,1,13,6,1779.24477371413
2004,1,13,12,1640.43844384991
2004,1,13,18,1627.81968658952
2004,1,14,0,1818.19993239633
2004,1,14,6,1990.57099067197
2004,1,14,12,3206.28884403539
2004,1,14,18,4528.88299219999
2004,1,15,0,4981.1653142102
2004,1,15,6,3783.11741061254
2004,1,15,12,4276.03173121353
2004,1,15,18,4818.23748387461
2004,1,16,0,3430.29974698151
