year,month,day,hour,map_mm,mat_degc,ptps
1979,11,4,0,1.2446,4.259,0
1979,11,4,6,0.3302,5.296,0
1979,11,4,12,0.254,8.481,0
1979,11,4,18,0.8636,6.13,0
1979,11,5,0,0.2286,4.935,0
1979,11,5,6,0.4572,6.259,0
1979,11,5,12,0.0508,8.963,0
1979,11,5,18,0,5.509,0
1979,11,6,0,0,5.565,0
1979,11,6,6,0,7.417,0
1979,11,6,12,0,10.917,0
1979,11,6,18,0,7.713,0
1979,11,7,0,0,5.009,0.0783333333333333
1979,11,7,6,0,5.611,0.176666666666667
1979,11,7,12,0,10.046,0
1979,11,7,18,0,2.796,0.525
1979,11,8,0,0,-0.213,0.976666666666667
1979,11,8,6,0,3.204,0.528333333333333
1979,11,8,12,0,7.731,0.00166666666666667
1979,11,8,18,0,0.935,0.725
1979,11,9,0,0,-0.046,0.995
1979,11,9,6,0,2.111,0.58
1979,11,9,12,0,6.139,0.05
1979,11,9,18,0,0.796,0.788333333333333
1979,11,10,0,0,-0.407,0.993333333333333
1979,11,10,6,0,1.574,0.513333333333333
1979,11,10,12,0,5.926,0.00333333333333333
1979,11,10,18,0,0.093,0.903333333333333
1979,11,11,0,0,-1.333,1
1979,11,11,6,0,0.62,0.728333333333333
1979,11,11,12,0,5.509,0.146666666666667
1979,11,11,18,0,-1.972,0.975
1979,11,12,0,0,-3.806,1
1979,11,12,6,0,-0.278,0.8
1979,11,12,12,0,5.222,0.191666666666667
1979,11,12,18,0,-0.324,0.903333333333333
1979,11,13,0,0,-2.954,1
1979,11,13,6,0,0.454,0.76
1979,11,13,12,0,6.583,0.136666666666667
1979,11,13,18,0,-0.639,0.923333333333333
1979,11,14,0,0,-2.12,1
1979,11,14,6,0,1.889,0.705
1979,11,14,12,0,7.787,0.125
1979,11,14,18,0,2.241,0.656666666666667
1979,11,15,0,0,0.685,0.868333333333333
1979,11,15,6,0,3.917,0.533333333333333
1979,11,15,12,0,7.861,0.0933333333333333
1979,11,15,18,0.127,3.889,0.28
1979,11,16,0,2.7432,3.463,0.198333333333333
1979,11,16,6,1.8034,4.204,0.0866666666666667
1979,11,16,12,1.6256,6.602,0
1979,11,16,18,0.9906,4.194,0.005
1979,11,17,0,3.3274,3.139,0.0283333333333333
1979,11,17,6,0.7874,4.157,0.0133333333333333
1979,11,17,12,2.8702,4.157,0.0783333333333333
1979,11,17,18,0.762,1.176,0.515
1979,11,18,0,0,-0.074,0.818333333333333
1979,11,18,6,0.2286,0.898,0.653333333333333
1979,11,18,12,0,3.259,0.101666666666667
1979,11,18,18,0,-0.037,0.81
1979,11,19,0,0,-1.185,1
1979,11,19,6,0.0508,-0.241,0.773333333333333
1979,11,19,12,0,2.37,0.438333333333333
1979,11,19,18,0,-1.333,0.986666666666667
1979,11,20,0,0,-1.954,1
1979,11,20,6,0,-0.417,0.9
1979,11,20,12,0,3.074,0.491666666666667
1979,11,20,18,0,-0.815,0.996666666666667
1979,11,21,0,0,-1.694,1
1979,11,21,6,0,-0.13,0.958333333333333
1979,11,21,12,0,3.574,0.526666666666667
1979,11,21,18,0,0.204,1
1979,11,22,0,10.4394,0.343,0.671666666666667
1979,11,22,6,4.7498,1.63,0.325
1979,11,22,12,3.1242,2.926,0.0483333333333333
1979,11,22,18,3.1242,1.269,0.313333333333333
1979,11,23,0,0.0508,0.593,0.59
1979,11,23,6,2.8956,0.963,0.493333333333333
1979,11,23,12,4.1402,1.787,0.283333333333333
1979,11,23,18,0.0762,-1.102,0.901666666666667
1979,11,24,0,3.6576,-1.241,0.986666666666667
1979,11,24,6,2.9464,0.333,0.75
1979,11,24,12,2.794,1.065,0.465
1979,11,24,18,0.7366,-0.194,0.855
1979,11,25,0,0.0508,-1.444,1
1979,11,25,6,0.0508,-1.361,0.96
1979,11,25,12,0.6096,0.657,0.753333333333333
1979,11,25,18,5.1308,-1.093,0.981666666666667
1979,11,26,0,0.4318,-1.907,1
1979,11,26,6,0.2286,-0.944,0.996666666666667
1979,11,26,12,0,-0.185,0.991666666666667
1979,11,26,18,0,-3.5,1
1979,11,27,0,0,-5.213,1
1979,11,27,6,0,-3.37,1
1979,11,27,12,0,-0.343,1
1979,11,27,18,0,-2.926,1
1979,11,28,0,0,-3.074,1
1979,11,28,6,0,-1.88,1
1979,11,28,12,0,0.537,0.97
1979,11,28,18,0,-2.231,1
1979,11,29,0,0,-2.722,1
1979,11,29,6,0.508,-1.259,0.936666666666667
1979,11,29,12,0.1778,1.25,0.471666666666667
1979,11,29,18,0.2286,-0.148,0.685
1979,11,30,0,4.4958,0.315,0.553333333333333
1979,11,30,6,6.5024,-0.037,0.741666666666667
1979,11,30,12,0.5334,0.37,0.656666666666667
1979,11,30,18,0,-2.509,1
1979,12,1,0,0.1016,-2.537,1
1979,12,1,6,0.3302,-0.269,0.821666666666667
1979,12,1,12,7.4676,0.241,0.686666666666667
1979,12,1,18,19.812,0.176,0.615
1979,12,2,0,19.7866,3.685,0.005
